Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Quarter,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,ChurnLabel,CLTV,Churn,TenureGroup,SpendingGroup
Male,61,No,No,Yes,No,0,Q3,Yes,10,1,,Yes,17.68,No,Yes,Cable,9,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.7,55.7,0.0,0,17.68,73.38,4,No,5664,0,0-12 Months,Medium
Female,19,Yes,No,No,No,0,Q3,No,0,55,,Yes,44.85,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,4589.85,0.0,0,2466.75,7056.6,4,No,5735,0,48+ Months,High
Male,60,No,No,No,No,0,Q3,No,0,59,,Yes,16.8,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,3735.45,0.0,0,991.2,4726.65,3,No,5687,0,48+ Months,Medium
Female,19,Yes,No,Yes,No,0,Q3,Yes,8,7,,Yes,41.22,No,Yes,Fiber Optic,73,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,477.55,0.0,0,288.54,766.09,3,No,2551,0,0-12 Months,Medium
Male,21,Yes,No,Yes,Yes,1,Q3,Yes,1,45,,Yes,45.21,No,Yes,Cable,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.65,2553.7,0.0,0,2034.45,4588.15,3,No,5083,0,24-48 Months,Medium
Female,40,No,No,Yes,Yes,2,Q3,Yes,1,54,,Yes,28.87,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.75,1342.15,0.0,0,1558.98,2901.13,3,No,6466,0,48+ Months,Low
Male,40,No,No,Yes,Yes,3,Q3,Yes,1,51,,Yes,42.55,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,23.95,1216.35,0.0,0,2170.05,3386.4,5,No,5895,0,48+ Months,Low
Male,39,No,No,Yes,No,0,Q3,Yes,1,44,,Yes,17.61,No,Yes,DSL,24,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.85,2603.95,0.0,0,774.84,3378.79,3,No,5981,0,24-48 Months,Medium
Male,19,Yes,No,No,No,0,Q3,No,0,2,,Yes,40.28,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,42.7,0.0,0,80.56,123.26,5,No,4394,0,0-12 Months,Low
Female,49,No,No,No,No,0,Q3,No,0,66,Offer A,Yes,19.68,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,92.15,6056.9,0.0,0,1298.88,7355.78,4,No,4928,0,48+ Months,High
Male,39,No,No,Yes,Yes,2,Q3,Yes,1,68,Offer A,No,0.0,No,Yes,DSL,19,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,44.8,2983.65,0.0,0,0.0,2983.65,3,No,4112,0,48+ Months,Low
Female,52,No,No,No,No,0,Q3,No,0,31,,Yes,26.16,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,689.35,0.0,0,810.96,1500.31,5,No,5581,0,24-48 Months,Low
Male,61,No,No,No,Yes,2,Q3,No,0,21,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0.0,0,281.19,2028.39,3,No,4579,0,12-24 Months,Medium
Female,37,No,No,Yes,Yes,3,Q3,Yes,1,55,,Yes,8.39,Yes,Yes,DSL,52,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.1,4657.95,0.0,0,461.45,5119.4,3,No,5661,0,48+ Months,High
Male,37,No,No,Yes,Yes,1,Q3,Yes,1,22,Offer D,Yes,37.4,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,433.5,0.0,0,822.8,1256.3,3,No,2233,0,12-24 Months,Low
Female,41,No,No,Yes,No,0,Q3,Yes,1,67,Offer A,Yes,3.2,Yes,Yes,DSL,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.15,5883.85,0.0,0,214.4,6098.25,5,No,5037,0,48+ Months,High
Male,50,No,No,No,No,0,Q3,No,0,4,,No,0.0,No,Yes,DSL,23,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,42.4,146.4,0.0,0,0.0,146.4,4,No,4282,0,0-12 Months,Low
Male,36,No,No,Yes,No,0,Q3,Yes,1,70,Offer A,Yes,28.54,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.25,1724.15,0.0,0,1997.8,3721.95,4,No,4118,0,48+ Months,Low
Male,46,No,No,No,No,0,Q3,No,0,20,Offer D,Yes,29.12,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,356.15,0.0,0,582.4,938.55,4,No,5909,0,12-24 Months,Low
Male,50,No,No,Yes,Yes,2,Q3,Yes,1,22,Offer D,Yes,37.7,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.25,488.25,0.0,0,829.4,1317.65,3,No,3339,0,12-24 Months,Low
Female,25,Yes,No,No,No,0,Q3,No,0,63,,Yes,16.57,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.6,1298.7,0.0,0,1043.91,2342.61,5,No,6469,0,48+ Months,Low
Female,38,No,No,Yes,Yes,2,Q3,Yes,1,70,Offer A,Yes,48.44,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1378.75,0.0,0,3390.8,4769.55,4,No,5169,0,48+ Months,Low
Female,25,Yes,No,No,No,0,Q3,No,0,5,Offer E,Yes,48.86,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.2,384.25,0.0,0,244.3,628.55,3,No,3391,0,0-12 Months,Medium
Female,61,No,No,Yes,Yes,2,Q3,Yes,1,72,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.4,8543.25,0.0,0,2077.92,10621.17,3,No,6491,0,48+ Months,High
Female,27,Yes,No,No,No,0,Q3,No,0,13,Offer D,No,0.0,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.65,389.95,0.0,0,0.0,389.95,3,No,4959,0,12-24 Months,Low
Male,63,No,No,Yes,No,0,Q3,Yes,1,61,,Yes,17.73,No,Yes,Fiber Optic,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.15,5731.85,0.0,0,1081.53,6813.38,3,No,4806,0,48+ Months,High
Male,50,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,1.47,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,20.65,0.0,0,1.47,22.12,5,No,2729,0,0-12 Months,Low
Female,35,No,No,No,No,0,Q3,No,0,4,Offer E,Yes,32.54,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,84.5,0.0,0,130.16,214.66,4,No,5535,0,0-12 Months,Low
Male,64,No,No,No,No,0,Q3,No,0,35,,Yes,20.39,Yes,Yes,DSL,21,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.25,1924.1,0.0,0,713.65,2637.75,3,No,5498,0,24-48 Months,Medium
Male,62,No,No,Yes,No,0,Q3,Yes,5,72,Offer A,Yes,22.01,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.15,5784.3,0.0,0,1584.72,7369.02,5,No,4552,0,48+ Months,Medium
Female,46,No,No,Yes,No,0,Q3,Yes,10,44,Offer B,Yes,32.72,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.1,4060.55,0.0,0,1439.68,5500.23,3,No,2221,0,24-48 Months,High
Female,40,No,No,Yes,Yes,1,Q3,Yes,2,37,,Yes,41.03,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,3532.85,0.0,0,1518.11,5050.96,3,No,3407,0,24-48 Months,High
Male,36,No,No,Yes,No,0,Q3,Yes,7,61,Offer B,Yes,27.88,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.8,4914.8,0.0,70,1700.68,6685.48,5,No,6432,0,48+ Months,Medium
Male,34,No,No,Yes,No,0,Q3,Yes,9,70,Offer A,Yes,8.28,Yes,Yes,DSL,5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.8,5315.8,0.0,0,579.6,5895.4,3,No,6447,0,48+ Months,Medium
Female,52,No,No,No,No,0,Q3,No,0,41,Offer B,Yes,15.48,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.45,775.6,0.0,0,634.68,1410.28,5,No,2839,0,24-48 Months,Low
Male,25,Yes,No,Yes,Yes,1,Q3,Yes,2,70,Offer A,Yes,35.9,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.35,5445.95,0.0,0,2513.0,7958.95,4,No,4422,0,48+ Months,Medium
Male,34,No,No,No,No,0,Q3,No,0,51,Offer B,Yes,29.33,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.1,1007.8,0.0,0,1495.83,2503.63,4,No,4120,0,48+ Months,Low
Female,63,No,No,Yes,Yes,1,Q3,Yes,3,42,Offer B,Yes,3.14,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,833.55,0.0,0,131.88,965.43,3,No,3413,0,24-48 Months,Low
Male,43,No,No,No,No,0,Q3,No,0,48,Offer B,Yes,11.02,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95,1004.5,0.0,0,528.96,1533.46,5,No,4254,0,24-48 Months,Low
Female,54,No,No,No,No,0,Q3,No,0,48,Offer B,Yes,30.82,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.0,1183.05,0.0,0,1479.36,2662.41,3,No,3948,0,24-48 Months,Low
Female,36,No,No,No,No,0,Q3,No,0,27,,Yes,20.18,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.15,501.35,0.0,0,544.86,1046.21,5,No,5606,0,24-48 Months,Low
Male,49,No,No,Yes,Yes,2,Q3,Yes,5,25,,Yes,19.09,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.15,477.6,0.0,0,477.25,954.85,4,No,3829,0,24-48 Months,Low
Male,56,No,No,No,No,0,Q3,No,0,13,Offer D,Yes,10.11,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,265.75,0.0,0,131.43,397.18,5,No,2016,0,12-24 Months,Low
Male,41,No,No,Yes,No,0,Q3,Yes,2,31,,Yes,27.37,No,Yes,DSL,15,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,75.5,2424.45,0.0,0,848.47,3272.92,3,No,5611,0,24-48 Months,Medium
Female,30,No,No,Yes,Yes,2,Q3,Yes,1,23,Offer D,Yes,34.91,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,1849.95,0.0,0,802.93,2652.88,4,No,3585,0,12-24 Months,Medium
Female,58,No,No,No,No,0,Q3,No,0,2,,Yes,6.65,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,61.05,0.0,0,13.3,74.35,5,No,5816,0,0-12 Months,Low
Female,42,No,No,No,No,0,Q3,No,0,65,Offer B,Yes,33.71,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.5,1698.55,0.0,0,2191.15,3889.7,3,No,4404,0,48+ Months,Low
Female,31,No,No,Yes,Yes,1,Q3,No,0,55,Offer B,Yes,27.7,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.15,998.1,0.0,0,1523.5,2521.6,3,No,5390,0,48+ Months,Low
Female,36,No,No,Yes,Yes,1,Q3,Yes,6,35,,No,0.0,No,Yes,DSL,30,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,40.9,1383.6,0.0,0,0.0,1383.6,3,No,5691,0,24-48 Months,Low
Male,50,No,No,No,No,0,Q3,No,0,6,Offer E,Yes,22.95,No,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.25,493.4,0.0,0,137.7,631.1,5,No,2706,0,0-12 Months,Medium
Male,26,Yes,No,No,No,0,Q3,No,0,17,Offer D,Yes,35.88,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,1207.0,0.0,0,609.96,1816.96,5,No,5420,0,12-24 Months,Medium
Male,50,No,No,Yes,Yes,2,Q3,Yes,5,10,Offer D,Yes,19.77,No,Yes,DSL,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,563.5,0.0,0,197.7,761.2,4,No,5318,0,0-12 Months,Medium
Male,62,No,No,No,Yes,2,Q3,No,0,15,Offer D,Yes,1.63,No,Yes,DSL,11,No,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,55.2,864.55,0.0,80,24.45,969.0,4,No,3608,0,12-24 Months,Medium
Female,51,No,No,Yes,Yes,1,Q3,Yes,5,13,Offer D,Yes,19.63,No,Yes,DSL,12,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.15,701.05,0.0,0,255.19,956.24,3,No,4977,0,12-24 Months,Medium
Female,48,No,No,No,No,0,Q3,No,0,45,Offer B,Yes,8.4,No,Yes,DSL,8,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45,3,No,2935,0,24-48 Months,Medium
Female,52,No,No,Yes,Yes,1,Q3,Yes,8,72,Offer A,Yes,6.85,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.45,5165.7,0.0,0,493.2,5658.9,3,No,4463,0,48+ Months,Medium
Male,27,Yes,No,Yes,Yes,1,Q3,Yes,1,68,,Yes,29.67,Yes,Yes,Fiber Optic,85,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.5,5696.6,0.0,0,2017.56,7714.16,3,No,4380,0,48+ Months,High
Female,30,No,No,Yes,Yes,3,Q3,Yes,5,38,,Yes,46.27,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.5,2076.05,0.0,0,1758.26,3834.31,3,No,5499,0,24-48 Months,Medium
Male,35,No,No,No,No,0,Q3,No,0,2,,Yes,27.67,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,44.2,0.0,0,55.34,99.54,3,No,3976,0,0-12 Months,Low
Male,43,No,No,No,No,0,Q3,No,0,11,Offer D,Yes,47.88,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,215.25,0.0,0,526.68,741.93,5,No,5597,0,0-12 Months,Low
Male,58,No,No,Yes,No,0,Q3,Yes,4,72,,Yes,40.49,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.8,7470.1,0.0,0,2915.28,10385.38,4,No,4165,0,48+ Months,High
Male,26,Yes,No,No,No,0,Q3,No,0,40,Offer B,Yes,34.49,No,Yes,DSL,73,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,2092.9,0.0,0,1379.6,3472.5,5,No,3355,0,24-48 Months,Medium
Female,28,Yes,No,No,Yes,2,Q3,No,0,22,Offer D,Yes,43.97,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.55,469.85,0.0,0,967.34,1437.19,3,No,3169,0,12-24 Months,Low
Female,19,Yes,No,No,No,0,Q3,No,0,11,Offer D,Yes,40.96,No,Yes,DSL,52,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,64.05,733.95,0.0,90,450.56,1274.51,4,No,4171,0,0-12 Months,Medium
Male,46,No,No,Yes,No,0,Q3,Yes,1,3,Offer E,No,0.0,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.0,78.25,0.0,0,0.0,78.25,4,No,2730,0,0-12 Months,Low
Male,58,No,No,No,No,0,Q3,No,0,58,Offer B,Yes,29.25,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,1131.5,0.0,0,1696.5,2828.0,4,No,4335,0,48+ Months,Low
Male,21,Yes,No,No,Yes,3,Q3,No,0,6,Offer E,Yes,38.28,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.35,184.05,0.0,0,229.68,413.73,3,No,2189,0,0-12 Months,Low
Female,60,No,No,Yes,No,0,Q3,Yes,1,22,Offer D,Yes,39.83,No,Yes,Cable,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,1178.75,0.0,0,876.26,2055.01,3,No,5722,0,12-24 Months,Medium
Male,57,No,No,Yes,Yes,2,Q3,Yes,9,64,Offer B,Yes,45.35,Yes,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,90.25,5629.15,0.0,0,2902.4,8531.55,4,No,4799,0,48+ Months,High
Male,33,No,No,No,No,0,Q3,No,0,6,Offer E,Yes,32.34,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,109.3,0.0,0,194.04,303.34,5,No,3266,0,0-12 Months,Low
Male,45,No,No,No,Yes,2,Q3,No,0,39,,Yes,46.57,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.45,958.45,0.0,0,1816.23,2774.68,5,No,5986,0,24-48 Months,Low
Female,38,No,No,No,No,0,Q3,No,0,20,,Yes,38.74,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,403.15,0.0,0,774.8,1177.95,3,No,4700,0,12-24 Months,Low
Male,40,No,No,Yes,No,0,Q3,Yes,3,64,Offer B,Yes,37.46,Yes,Yes,DSL,2,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,66.15,4392.5,0.0,0,2397.44,6789.94,3,No,4703,0,48+ Months,Medium
Female,29,Yes,No,Yes,No,0,Q3,Yes,7,46,Offer B,Yes,31.88,No,Yes,DSL,53,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.1,3168.0,0.0,0,1466.48,4634.48,5,No,2333,0,24-48 Months,Medium
Female,34,No,No,Yes,No,0,Q3,Yes,5,33,,Yes,4.15,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,669.45,0.0,0,136.95,806.4,4,No,5759,0,24-48 Months,Low
Male,60,No,No,Yes,Yes,2,Q3,Yes,5,39,,Yes,13.8,No,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,59.8,2343.85,0.0,140,538.2,3022.05,3,No,3093,0,24-48 Months,Medium
Female,51,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,7.99,No,Yes,Cable,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.6,48.6,0.0,0,7.99,56.59,5,No,3704,0,0-12 Months,Low
Male,22,Yes,No,No,No,0,Q3,No,0,65,Offer B,Yes,20.43,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.1,1725.0,0.0,0,1327.95,3052.95,4,No,5449,0,48+ Months,Low
Male,47,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,41.79,No,Yes,DSL,14,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.75,49.75,0.0,0,41.79,91.54,4,No,2908,0,0-12 Months,Low
Male,42,No,No,Yes,No,0,Q3,Yes,1,18,,Yes,34.17,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,1691.9,0.0,0,615.06,2306.96,4,No,4477,0,12-24 Months,High
Male,54,No,No,Yes,No,0,Q3,Yes,7,24,,Yes,46.91,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.0,2248.05,0.0,40,1125.84,3413.89,5,No,5886,0,12-24 Months,High
Male,20,Yes,No,No,No,0,Q3,No,0,63,Offer B,Yes,42.59,Yes,Yes,DSL,85,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.9,4479.2,0.0,0,2683.17,7162.37,4,No,5816,0,48+ Months,Medium
Female,39,No,No,No,Yes,3,Q3,No,0,44,Offer B,Yes,5.07,Yes,Yes,DSL,26,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,77.55,3471.1,0.0,0,223.08,3694.18,3,No,5044,0,24-48 Months,Medium
Male,26,Yes,No,No,No,0,Q3,No,0,4,Offer E,Yes,6.88,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,63.0,0.0,0,27.52,90.52,5,No,5918,0,0-12 Months,Low
Female,43,No,No,Yes,Yes,2,Q3,No,0,37,,Yes,1.6,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.15,0.0,0,59.2,3373.35,4,No,2969,0,24-48 Months,High
Male,59,No,No,No,No,0,Q3,No,0,34,,No,0.0,No,Yes,Cable,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,852.7,0.0,0,0.0,852.7,4,No,3800,0,24-48 Months,Low
Male,53,No,No,Yes,No,0,Q3,Yes,5,35,,No,0.0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,53.15,1930.9,0.0,0,0.0,1930.9,3,No,5638,0,24-48 Months,Medium
Female,35,No,No,Yes,No,0,Q3,Yes,5,4,,Yes,45.84,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,91.4,0.0,0,183.36,274.76,3,No,2198,0,0-12 Months,Low
Female,52,No,No,Yes,No,0,Q3,Yes,1,61,Offer B,Yes,40.37,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.3,1554.9,0.0,0,2462.57,4017.47,4,No,4501,0,48+ Months,Low
Female,47,No,No,Yes,No,0,Q3,Yes,9,49,Offer B,Yes,25.1,Yes,Yes,DSL,30,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,3472.05,0.0,0,1229.9,4701.95,4,No,6193,0,48+ Months,Medium
Male,49,No,No,No,No,0,Q3,No,0,4,,Yes,23.04,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,117.8,0.0,0,92.16,209.96,3,No,5018,0,0-12 Months,Low
Female,28,Yes,No,Yes,Yes,3,Q3,Yes,3,64,Offer B,No,0.0,No,Yes,DSL,59,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,49.85,3210.35,0.0,0,0.0,3210.35,5,No,5644,0,48+ Months,Low
Male,43,No,No,No,No,0,Q3,No,0,3,,Yes,28.97,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.6,207.4,0.0,20,86.91,314.31,4,No,5487,0,0-12 Months,Medium
Male,31,No,No,Yes,Yes,2,Q3,Yes,8,1,,Yes,30.38,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,30.38,50.13,4,No,3068,0,0-12 Months,Low
Male,46,No,No,Yes,No,0,Q3,Yes,5,40,Offer B,Yes,12.97,No,Yes,Fiber Optic,24,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,0.0,0,518.8,3651.55,3,No,3387,0,24-48 Months,Medium
Female,33,No,No,Yes,No,0,Q3,Yes,9,1,,No,0.0,No,Yes,DSL,14,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.0,35.0,0.0,0,0.0,35.0,3,No,4099,0,0-12 Months,Low
Male,21,Yes,No,Yes,Yes,1,Q3,Yes,6,45,Offer B,Yes,17.23,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.2,903.7,0.0,0,775.35,1679.05,3,No,3451,0,24-48 Months,Low
Male,19,Yes,No,No,No,0,Q3,No,0,43,Offer B,Yes,36.78,No,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.65,3882.3,0.0,0,1581.54,5463.84,3,No,2496,0,24-48 Months,High
Male,24,Yes,No,Yes,Yes,1,Q3,Yes,5,41,,Yes,16.02,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.0,879.8,0.0,0,656.82,1536.62,3,No,5743,0,24-48 Months,Low
Male,58,No,No,No,No,0,Q3,No,0,5,,Yes,32.81,No,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,383.65,0.0,0,164.05,547.7,3,No,3319,0,0-12 Months,Medium
Male,43,No,No,No,No,0,Q3,No,0,72,,No,0.0,No,Yes,DSL,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.2,4390.25,0.0,0,0.0,4390.25,3,No,4085,0,48+ Months,Medium
Male,47,No,No,No,No,0,Q3,No,0,4,,Yes,6.86,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,68.2,0.0,0,27.44,95.64,4,No,2195,0,0-12 Months,Low
Male,43,No,No,Yes,Yes,2,Q3,Yes,2,9,,Yes,44.46,No,Yes,DSL,24,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,54.8,452.8,0.0,0,400.14,852.94,4,No,2848,0,0-12 Months,Medium
Female,42,No,No,Yes,No,0,Q3,Yes,7,33,,Yes,48.09,No,Yes,DSL,9,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,51.45,1758.9,0.0,0,1586.97,3345.87,3,No,4935,0,24-48 Months,Medium
